customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00711,Male,0,No,Yes,42,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.53,980.79,No
CUST-00712,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),49.69,999.86,No
CUST-00713,Male,0,Yes,No,33,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),99.15,4531.12,No
CUST-00714,Female,0,No,Yes,39,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),29.95,2175.36,No
CUST-00715,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),102.28,3151.34,No
CUST-00716,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.55,3217.97,Yes
CUST-00717,Male,0,No,No,66,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,28.79,1444.85,Yes
CUST-00718,Female,0,No,No,61,Yes,No,No,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,88.31,30.49,No
CUST-00719,Female,0,No,No,57,Yes,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,78.05,6828.15,No
CUST-00720,Female,0,No,No,32,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),79.46,5725.72,No
CUST-00721,Female,1,Yes,Yes,15,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),49.09,5530.5,No
CUST-00722,Male,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.65,4381.11,No
CUST-00723,Female,0,No,No,9,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.25,5613.74,No
CUST-00724,Male,1,No,No,37,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.68,7486.79,No
CUST-00725,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),64.63,5332.08,No
CUST-00726,Male,0,No,Yes,35,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),89.48,2135.43,No
CUST-00727,Male,0,No,Yes,58,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),27.96,4573.07,No
CUST-00728,Male,0,No,Yes,62,Yes,No phone service,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,79.45,3549.75,No
CUST-00729,Male,1,Yes,Yes,45,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),78.94,4460.22,Yes
CUST-00730,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,88.42,4150.53,Yes
CUST-00731,Male,1,No,No,64,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,56.99,6873.03,No
CUST-00732,Male,0,No,Yes,7,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,64.9,5221.36,No
CUST-00733,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,53.0,1526.29,Yes
CUST-00734,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.82,522.87,No
CUST-00735,Female,0,No,Yes,38,Yes,Yes,No,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),33.06,3406.42,No
CUST-00736,Male,0,No,Yes,59,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,116.3,144.57,No
CUST-00737,Female,1,Yes,Yes,27,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.48,2560.01,Yes
CUST-00738,Male,0,Yes,Yes,53,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.69,2956.81,No
CUST-00739,Male,1,Yes,Yes,36,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,62.62,3017.2,No
CUST-00740,Female,0,No,No,8,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),53.23,7835.21,No
CUST-00741,Male,1,Yes,Yes,55,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,110.07,2445.13,No
CUST-00742,Female,0,No,No,58,No,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),29.89,2136.52,No
CUST-00743,Female,0,Yes,No,1,Yes,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),31.71,1052.46,No
CUST-00744,Male,0,Yes,Yes,60,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,49.93,4097.85,Yes
CUST-00745,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,115.98,1246.32,No
CUST-00746,Female,0,Yes,Yes,59,Yes,Yes,No,Yes,No,No,No,No,No,Two year,Yes,Mailed check,83.31,4938.03,Yes
CUST-00747,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),75.42,1258.18,No
CUST-00748,Male,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,90.54,4621.85,No
CUST-00749,Male,1,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,61.75,6613.63,No
CUST-00750,Female,0,No,Yes,17,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),95.81,359.35,No
CUST-00751,Female,0,Yes,Yes,62,No,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),59.32,3369.58,No
CUST-00752,Male,0,Yes,Yes,21,Yes,No phone service,No,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,102.64,3699.17,No
CUST-00753,Female,0,Yes,Yes,10,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),46.73,6332.76,Yes
CUST-00754,Female,0,Yes,No,57,Yes,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,47.75,3753.97,No
CUST-00755,Female,0,No,No,56,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.24,4548.94,No
CUST-00756,Female,0,Yes,No,3,Yes,Yes,No,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),63.08,6333.81,No
CUST-00757,Female,0,Yes,No,6,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),84.81,4486.87,Yes
CUST-00758,Male,0,No,No,60,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,56.43,2879.23,No
CUST-00759,Male,0,Yes,No,53,Yes,Yes,No,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),43.06,705.02,No
CUST-00760,Male,0,Yes,No,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),66.98,5844.73,No
CUST-00761,Female,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,76.1,6971.68,No
CUST-00762,Female,0,No,Yes,54,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.26,7761.12,No
CUST-00763,Male,0,Yes,No,2,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),75.67,7414.27,Yes
CUST-00764,Female,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.93,6383.39,Yes
CUST-00765,Male,0,Yes,Yes,0,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),59.25,5154.91,No
CUST-00766,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),47.93,6256.05,No
CUST-00767,Male,0,No,Yes,28,Yes,No phone service,No,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),113.14,3468.03,No
CUST-00768,Female,0,Yes,Yes,4,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,88.33,4766.31,Yes
CUST-00769,Female,0,Yes,No,20,Yes,No phone service,No,No,No,Yes,Yes,No,No,One year,No,Mailed check,46.25,2802.62,No
CUST-00770,Male,0,No,Yes,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.5,2627.14,Yes
CUST-00771,Male,0,No,No,66,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.86,6058.4,No
CUST-00772,Male,1,No,No,46,Yes,No phone service,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,60.16,3642.38,No
CUST-00773,Male,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,103.0,1713.05,No
CUST-00774,Female,0,No,Yes,67,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,35.44,1631.47,No
CUST-00775,Female,0,Yes,Yes,68,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),102.28,6876.2,No
CUST-00776,Male,0,No,No,0,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,74.03,5428.53,No
CUST-00777,Male,0,Yes,No,67,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,42.3,4377.45,No
CUST-00778,Female,1,Yes,No,11,Yes,No phone service,No,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,60.71,3219.49,Yes
CUST-00779,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),118.8,3457.92,No
CUST-00780,Male,0,No,No,26,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.36,478.33,No
CUST-00781,Male,0,No,Yes,55,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.51,3650.18,Yes
CUST-00782,Male,0,Yes,No,22,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),31.52,6367.73,No
CUST-00783,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,61.78,3116.13,Yes
CUST-00784,Female,0,No,No,20,No,No phone service,No,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,46.31,3080.98,No
CUST-00785,Female,0,No,Yes,60,Yes,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),27.1,145.42,No
CUST-00786,Male,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),74.22,3673.53,No
CUST-00787,Male,0,Yes,No,51,Yes,No phone service,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,108.92,222.19,Yes
CUST-00788,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.56,4571.39,Yes
CUST-00789,Female,0,No,No,54,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,44.97,4064.13,No
CUST-00790,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,77.36,6723.27,Yes
CUST-00791,Female,0,No,Yes,31,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,114.32,4662.61,No
CUST-00792,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,92.29,2600.95,No
CUST-00793,Male,0,Yes,No,4,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,88.95,4139.52,No
CUST-00794,Female,0,Yes,Yes,35,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.82,5603.66,No
CUST-00795,Male,0,Yes,Yes,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.89,769.83,No
CUST-00796,Male,0,No,No,57,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),33.66,4976.17,No
CUST-00797,Male,0,Yes,No,38,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,54.76,7334.68,Yes
CUST-00798,Male,0,No,No,60,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.51,2407.06,No
CUST-00799,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.97,5020.47,No
CUST-00800,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,31.16,6574.21,No
CUST-00801,Male,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,65.86,4104.22,No
CUST-00802,Female,1,No,Yes,38,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.7,5749.48,No
CUST-00803,Male,0,No,Yes,21,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),119.75,2501.86,Yes
CUST-00804,Male,0,No,Yes,40,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,No,Electronic check,52.39,2462.35,No
CUST-00805,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,71.41,5347.32,Yes
CUST-00806,Female,1,No,Yes,41,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,107.97,5649.16,No
CUST-00807,Female,0,No,Yes,66,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,55.53,7497.34,No
CUST-00808,Male,0,No,Yes,29,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.93,1814.21,No
CUST-00809,Female,0,Yes,No,56,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,114.89,3756.38,No
CUST-00810,Male,0,No,No,28,Yes,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.84,2019.1,No
CUST-00811,Male,0,No,Yes,36,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,70.28,659.14,No
CUST-00812,Male,1,Yes,No,12,No,Yes,No,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.12,3237.78,Yes
CUST-00813,Male,0,No,No,31,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),20.35,3005.16,No
CUST-00814,Female,0,Yes,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,113.11,2178.06,Yes
CUST-00815,Female,0,Yes,No,22,Yes,No phone service,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),56.15,2390.02,Yes
CUST-00816,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,59.69,2896.09,Yes
CUST-00817,Male,0,Yes,No,16,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),37.41,7910.92,No
CUST-00818,Male,0,No,No,65,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.82,6268.0,Yes
CUST-00819,Female,0,Yes,Yes,5,Yes,Yes,No,No,No,No,Yes,No,No,One year,Yes,Mailed check,100.39,589.78,No
CUST-00820,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.0,6981.86,No
CUST-00821,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,113.58,5073.76,No
CUST-00822,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),60.32,7126.94,Yes
CUST-00823,Female,1,No,Yes,29,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.87,2746.84,No
CUST-00824,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,70.72,3726.86,No
CUST-00825,Female,1,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.4,7171.89,No
CUST-00826,Female,0,No,No,9,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),91.25,2195.13,No
CUST-00827,Male,0,No,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),56.79,7325.7,No
CUST-00828,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),53.67,6631.43,Yes
CUST-00829,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,45.24,7844.85,No
CUST-00830,Female,0,No,Yes,10,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,77.65,2607.58,Yes
CUST-00831,Male,0,No,Yes,38,Yes,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,116.38,1901.31,No
CUST-00832,Male,0,No,Yes,46,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),40.01,2660.32,No
CUST-00833,Male,0,No,No,18,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),29.53,7638.11,No
CUST-00834,Female,1,No,No,14,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),31.94,2677.92,Yes
CUST-00835,Male,1,Yes,Yes,27,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,98.31,4530.39,No
CUST-00836,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.01,3241.36,No
CUST-00837,Male,0,Yes,No,71,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),42.44,3181.84,Yes
CUST-00838,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),55.28,1563.16,No
CUST-00839,Female,0,Yes,No,46,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.53,4305.89,No
CUST-00840,Male,0,No,Yes,32,Yes,Yes,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),74.68,6798.25,No
CUST-00841,Male,0,No,No,61,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,94.36,414.89,No
CUST-00842,Female,0,Yes,Yes,18,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,53.91,7116.03,Yes
CUST-00843,Male,1,Yes,No,66,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),65.2,5330.47,No
CUST-00844,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),30.2,4941.57,Yes
CUST-00845,Male,0,No,Yes,46,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,27.31,5014.68,No
CUST-00846,Male,0,No,Yes,64,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.23,2384.23,No
CUST-00847,Female,0,No,Yes,28,No,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50.16,3332.85,No
CUST-00848,Female,0,No,Yes,49,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.28,6398.33,No
CUST-00849,Male,1,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),24.3,2464.92,Yes
CUST-00850,Female,0,Yes,No,0,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),32.18,3770.76,No
CUST-00851,Male,1,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),106.52,176.67,No
CUST-00852,Female,0,Yes,No,47,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.63,5873.8,No
CUST-00853,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),91.21,3353.26,Yes
CUST-00854,Male,0,Yes,Yes,48,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,104.2,4212.36,No
CUST-00855,Male,0,No,No,63,No,No,No,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,66.38,935.22,No
CUST-00856,Male,1,Yes,No,60,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),96.11,7933.88,No
CUST-00857,Male,1,No,Yes,28,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,72.46,2433.69,Yes
CUST-00858,Male,0,Yes,Yes,38,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,42.27,5087.22,Yes
CUST-00859,Female,0,No,Yes,25,No,Yes,No,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,53.77,4658.27,No
CUST-00860,Male,0,Yes,No,16,Yes,No phone service,No,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.04,6285.04,No
CUST-00861,Female,1,No,No,70,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),51.69,2364.82,Yes
CUST-00862,Male,0,No,No,12,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,53.55,6052.3,No
CUST-00863,Female,0,Yes,No,68,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),53.74,3072.36,No
CUST-00864,Female,0,No,Yes,25,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,32.28,3301.06,No
CUST-00865,Female,0,No,Yes,48,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),28.46,5388.25,No
CUST-00866,Male,0,No,Yes,66,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),24.65,6278.6,No
CUST-00867,Male,0,No,Yes,6,Yes,Yes,No,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),31.1,5341.6,No
CUST-00868,Female,1,No,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.37,7201.04,No
CUST-00869,Male,0,No,Yes,48,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.39,2295.57,Yes
CUST-00870,Female,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,38.81,7206.92,No
CUST-00871,Male,1,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,108.8,1064.29,No
CUST-00872,Female,0,Yes,Yes,61,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),100.84,5283.05,No
CUST-00873,Female,1,Yes,Yes,16,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),72.05,4390.09,No
CUST-00874,Male,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),92.42,3967.19,No
CUST-00875,Female,0,No,No,24,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,56.63,2501.08,No
CUST-00876,Male,1,Yes,No,2,Yes,Yes,No,No,No,Yes,No,No,Yes,One year,No,Electronic check,23.68,4039.79,No
CUST-00877,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,110.43,1310.95,No
CUST-00878,Female,0,Yes,Yes,31,No,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),32.78,2967.18,No
CUST-00879,Male,0,No,Yes,25,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.79,807.47,Yes
CUST-00880,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,77.19,4583.34,No
CUST-00881,Male,0,No,Yes,24,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.56,784.23,No
CUST-00882,Female,0,No,Yes,53,Yes,No phone service,No,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),69.55,1299.55,No
CUST-00883,Male,1,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.16,702.03,No
CUST-00884,Female,0,No,Yes,55,Yes,No phone service,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,22.33,3062.86,No
CUST-00885,Female,0,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,55.55,6738.83,No
CUST-00886,Male,0,No,Yes,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,93.99,7257.03,No
CUST-00887,Male,0,No,Yes,50,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,71.01,593.68,No
